run_id,horizon_days,long_short_quantile,weight_max,gross_exposure_target,turnover_cap,status,error,annualized_return,annualized_volatility,sharpe_ratio,weekly_sharpe_ratio,max_drawdown,average_turnover,total_cost_bps_paid,average_gross_exposure,average_net_exposure,ex_ante_factor_exposure_l1,ex_post_factor_beta_l1,ex_post_factor_r2
42,7,0.25,0.1,1.0,0.2,ok,,0.025196913431079437,0.03532576820820199,0.7132729083929498,0.7384038462418925,-0.05246964295484147,0.19999999999999998,443.80000000000007,0.46569154575155136,0.02098128076023012,0.09178808238111241,0.07775920315039125,0.11935894278588866
41,7,0.25,0.1,1.0,0.15,ok,,0.023738716503351354,0.03346068495785709,0.7094510029681007,0.7324618252634507,-0.055184399391370764,0.15,332.85,0.42199719954915116,0.021975299570618934,0.09492022883027712,0.07886298089764328,0.1394398310421906
40,7,0.25,0.1,1.0,0.1,ok,,0.02157782389652252,0.031512808813165934,0.6847318506088669,0.7022011995857358,-0.054978063005081346,0.09999999999999999,221.90000000000003,0.3700854772681409,0.023352243251121344,0.09897833162088768,0.08247944373967875,0.17146443657074673
47,7,0.25,0.12,1.0,0.15,ok,,0.022041913278193048,0.033044155665071726,0.6670442271730294,0.685201495327146,-0.053089470676319306,0.15,332.85,0.4284255204406135,0.02211646408814461,0.08913262022759913,0.07239259665663285,0.12383134087271697
48,7,0.25,0.12,1.0,0.2,ok,,0.023023119950232873,0.03500536522927275,0.6577026064273173,0.6764630235521,-0.050833050850081385,0.19999999999999998,443.80000000000007,0.4724807514999897,0.021200290685601465,0.08604253486746978,0.07146450647869278,0.10486623923441674
46,7,0.25,0.12,1.0,0.1,ok,,0.020400281733677028,0.030987839549865785,0.6583318498486735,0.6728432098697593,-0.05311935848388205,0.09999999999999999,221.90000000000006,0.3756494769978207,0.023500164756920454,0.0935861666585219,0.07654962521053411,0.1556545577827133
37,7,0.25,0.1,0.8,0.1,ok,,0.015066773503221498,0.024110928674903182,0.6248939518826725,0.6427530445338108,-0.026621650152481302,0.09999999999999999,221.90000000000006,0.32971887374743375,0.0068241491545627565,0.05739581407090609,0.05131700417315535,0.10466022801165042
38,7,0.25,0.1,0.8,0.15,ok,,0.016281880833896478,0.026413520454321555,0.6164222168738804,0.636667640752038,-0.030279450045473832,0.15,332.85,0.377319792220756,0.006472082329949034,0.05459466886793458,0.050743583122911,0.0864971065406015
39,7,0.25,0.1,0.8,0.2,ok,,0.01652720550790976,0.028599535574677905,0.5778837025081969,0.5968901961375105,-0.03504586594412884,0.19999999999999998,443.8000000000001,0.4170233631234476,0.006192916966058658,0.05259250006732113,0.050760123682150486,0.0740229517339056
43,7,0.25,0.12,0.8,0.1,ok,,0.013643827719480806,0.023825920629196546,0.5726464018671122,0.5849982723290083,-0.02854373906074892,0.09999999999999999,221.90000000000006,0.3316192905663985,0.006830113243575191,0.055315468605726066,0.050518945717134583,0.09701242573410418
30,7,0.2,0.12,1.0,0.2,ok,,0.021468182255057977,0.038420647093438336,0.5587668058491503,0.584635811297849,-0.05319007161801981,0.19999999999999998,443.8000000000001,0.47949210014955673,0.02084831981926741,0.09530639993646303,0.07428472631920119,0.12192961849810158
53,7,0.25,0.15,1.0,0.15,ok,,0.017577858720305928,0.03100759213915846,0.5668888651985148,0.5805308826910075,-0.03776961982500271,0.15,332.85,0.4400746794904695,0.008359855457304131,0.06734409984652787,0.062347265468696164,0.08889171785704342
29,7,0.2,0.12,1.0,0.15,ok,,0.02018351346258407,0.036389269808404894,0.5546556325217123,0.578675357149861,-0.055826278271758234,0.15,332.85,0.4356700815531033,0.02177641310674781,0.09876710369150209,0.07490425634657019,0.1408127326036377
52,7,0.25,0.15,1.0,0.1,ok,,0.016141222969517477,0.028498978333066232,0.5663790042181778,0.5760323689816645,-0.03350430556317141,0.09999999999999999,221.90000000000006,0.385875262028395,0.00878857076716818,0.07144193609104174,0.06477213108433329,0.10816650502083125
20,7,0.2,0.1,0.8,0.15,ok,,0.015736546031715815,0.029026607271058658,0.5421421072315997,0.5693097144485388,-0.036833238226131604,0.14999999999999997,332.85,0.38275651896701907,0.006432874887374437,0.062162195192350826,0.05416128335328846,0.10591602148382795
28,7,0.2,0.12,1.0,0.1,ok,,0.018714264409067427,0.034214233102026606,0.5469730785214919,0.5666524496871354,-0.05555034338417708,0.09999999999999999,221.90000000000006,0.38302895868992753,0.022977571324898464,0.1030183451163665,0.07800927819209412,0.1700121646724756
19,7,0.2,0.1,0.8,0.1,ok,,0.014393092316457468,0.02659011514989777,0.5412948471760494,0.565216090883529,-0.031743211428697626,0.09999999999999999,221.90000000000006,0.3353040976877187,0.006760641490773805,0.06507871228155786,0.05404338035918196,0.12422426741435999
44,7,0.25,0.12,0.8,0.15,ok,,0.014412799542508736,0.026213831004704716,0.5498166040637862,0.5637902371939104,-0.033288639668150544,0.15,332.85,0.37950407054578106,0.006488205540534319,0.052170998977820585,0.04947194331629646,0.07953348719644449
54,7,0.25,0.15,1.0,0.2,ok,,0.01794765402799592,0.03334342928566832,0.5382665914243614,0.5520008722028579,-0.04265629843468144,0.19999999999999998,443.8000000000001,0.48502107025822316,0.008038581447592792,0.06461061263680692,0.06174883660107741,0.07688595790317332
21,7,0.2,0.1,0.8,0.2,ok,,0.016413578165537235,0.03133731821717562,0.5237709893293021,0.5497793409718026,-0.04253540927845245,0.19999999999999998,443.80000000000007,0.42281144926877934,0.006162642420625505,0.059901153392932366,0.05447270551483533,0.09271210160093746
22,7,0.2,0.1,1.0,0.1,ok,,0.018913835827640835,0.03656959861331501,0.5172010780767579,0.5369467958601094,-0.06614227510429582,0.09999999999999999,221.90000000000006,0.3772858452111928,0.02248508088635466,0.10682979236269288,0.08505075581050048,0.16615817542973843
23,7,0.2,0.1,1.0,0.15,ok,,0.01958407002780649,0.03861896915320278,0.5071101186081847,0.530571684700995,-0.068534727064826,0.15,332.85,0.42869104636179367,0.021240701908615153,0.1029048347695442,0.08201653911568997,0.13987473292095443
24,7,0.2,0.1,1.0,0.2,ok,,0.020270614944385645,0.04052361877131339,0.5002172944814884,0.525338402985446,-0.06797420487289874,0.19999999999999998,443.8000000000001,0.471393339607217,0.020257194041902737,0.09953079277126764,0.08076517996933368,0.12194734127674167
49,7,0.25,0.15,0.8,0.1,ok,,0.012289678325719366,0.02378363008634499,0.5167284506655399,0.5237771349678487,-0.03257307879995286,0.09999999999999999,221.90000000000006,0.33630058849651195,0.005473873551082666,0.05386078773776226,0.04792964958147475,0.08375270153625314
45,7,0.25,0.12,0.8,0.2,ok,,0.014209296757645262,0.028482104499611447,0.49888507212797795,0.5116478017364279,-0.03763678668888981,0.19999999999999998,443.8000000000001,0.41960779956440625,0.006233826020064465,0.0501025875999342,0.04919331893579612,0.06785227184788822
25,7,0.2,0.12,0.8,0.1,ok,,0.01287336504033365,0.02613947934758575,0.49248743133526257,0.5097728609714514,-0.03283715235732698,0.09999999999999999,221.90000000000003,0.33830386460115675,0.006741975150907437,0.06258292267118498,0.053348652961611474,0.11765583293377735
34,7,0.2,0.15,1.0,0.1,ok,,0.01537731222187233,0.031310546937661894,0.4911224403868758,0.506019869311691,-0.037843489926330354,0.09999999999999999,221.90000000000006,0.39407749559285493,0.008675918716797699,0.08030683458098573,0.06769479263321208,0.12834358252619116
35,7,0.2,0.15,1.0,0.15,ok,,0.01643235780667962,0.03396728921824098,0.48377006775845927,0.5022309219348732,-0.04265620089362343,0.15,332.85,0.4485869017807049,0.008258080839937015,0.07643123410763156,0.06652080528008954,0.10977602286407184
50,7,0.25,0.15,0.8,0.15,ok,,0.012778496444491472,0.02622258526590553,0.4873087956398413,0.49506433092216645,-0.03467402577142198,0.15,332.85,0.38461868019161216,0.005203360467051575,0.05050234098109717,0.04766771918800926,0.06918748173191669
26,7,0.2,0.12,0.8,0.15,ok,,0.01344442944893287,0.028667299383847995,0.4689813738265091,0.48771422721053587,-0.035482669403448464,0.15,332.85,0.38675556778080955,0.006424830277407552,0.0592637507953758,0.05330517482009649,0.10026716481054232
36,7,0.2,0.15,1.0,0.2,ok,,0.01672483250556933,0.036445542231906894,0.4588992639798697,0.47729936716258464,-0.04650057422233145,0.19999999999999998,443.8000000000001,0.49416312403460316,0.007960622478380619,0.07341643871480935,0.06673159673430429,0.0975101117002154
31,7,0.2,0.15,0.8,0.1,ok,,0.012016859312273143,0.025947488364280877,0.4631222545922966,0.47726330281555457,-0.03761959239788226,0.09999999999999999,221.90000000000003,0.34213055440300155,0.005396465322435068,0.06015234981118067,0.05068115250460424,0.10504587658300735
32,7,0.2,0.15,0.8,0.15,ok,,0.012501512635895384,0.028547656762600116,0.4379172952742461,0.4535137026788119,-0.03831954338523147,0.14999999999999997,332.85,0.3913960898046578,0.005113193585304359,0.05651918045395306,0.051731699833003165,0.09018571561085742
27,7,0.2,0.12,0.8,0.2,ok,,0.013309112507871257,0.031072002351395157,0.42833134335398465,0.4450397566863583,-0.04350573355564791,0.19999999999999998,443.8000000000001,0.4271554362436425,0.006181755827560086,0.05697342308547044,0.05366050808282409,0.08799142404001636
51,7,0.25,0.15,0.8,0.2,ok,,0.01236910436663563,0.028496716703027395,0.43405366644647797,0.44100082421876236,-0.03908218917659145,0.19999999999999998,443.8000000000001,0.42513717210285173,0.00498880296140642,0.048343493074150465,0.04782589800120199,0.058978264858731366
33,7,0.2,0.15,0.8,0.2,ok,,0.012280659411814776,0.03096670342780357,0.3965762594150897,0.4110315980439453,-0.03899282985715513,0.19999999999999998,443.8000000000001,0.4321243425293818,0.004919496723758059,0.05417823308703547,0.05263218674958818,0.07922018245359352
13,7,0.15,0.15,0.8,0.1,ok,,0.010934026559983101,0.03238718262061998,0.3376035108722833,0.3591750858260068,-0.05042316652700207,0.09999999999999999,221.90000000000006,0.3563815280233818,0.005611310296804035,0.06256290219834126,0.047121329758035436,0.09805725276649313
14,7,0.15,0.15,0.8,0.15,ok,,0.008217301536971755,0.0356295965783032,0.23063133816046955,0.2484033955923483,-0.06240464923743472,0.15,332.85,0.40245667401909674,0.005434143398546617,0.061811855889927075,0.045197153932144796,0.0833583333703326
15,7,0.15,0.15,0.8,0.2,ok,,0.0051935894823067486,0.03850099396637748,0.13489494548744005,0.14578177690689031,-0.07870805070340159,0.19999999999999998,443.80000000000007,0.44049738407839917,0.005335829189058506,0.06174373543035966,0.04538095966306611,0.07328549263837902
1,7,0.15,0.1,0.8,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
2,7,0.15,0.1,0.8,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
3,7,0.15,0.1,0.8,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
4,7,0.15,0.1,1.0,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
5,7,0.15,0.1,1.0,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
6,7,0.15,0.1,1.0,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
7,7,0.15,0.12,0.8,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
8,7,0.15,0.12,0.8,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
9,7,0.15,0.12,0.8,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
10,7,0.15,0.12,1.0,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
11,7,0.15,0.12,1.0,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
12,7,0.15,0.12,1.0,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
16,7,0.15,0.15,1.0,0.1,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
17,7,0.15,0.15,1.0,0.15,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
18,7,0.15,0.15,1.0,0.2,infeasible,Infeasible market-neutral side budgets for weight cap.,,,,,,,,,,0.0,0.0,
